GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,GPS_Unique_Time,Pos_X,Pos_Y,Pos_Z,Lat,Lon,Alt
2024-04-13 16:52:21.418698+00:00,G21,15718654.952934412,1654739.2874807492,21895462.03386129,21732065.303268835,46.9,2024-04-13 16:52:39.418698+00:00,4436903.33281679,3085267.2356420527,3376320.9610413755,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:21.418698+00:00,G27,23134038.84476661,13296892.361541456,-2733784.330090749,22162866.562325213,42.1,2024-04-13 16:52:40.418698+00:00,4436916.490104663,3085277.7902463586,3376326.808553576,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:21.418698+00:00,G28,5190070.5344691,25781711.074079,-3744725.34857729,23799241.303481303,38.6,2024-04-13 16:52:41.418699+00:00,4436897.922563781,3085260.026094428,3376312.874326519,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:21.418698+00:00,G32,8000328.91648469,17926366.015748844,18193690.55899021,21272260.6051696,44.0,2024-04-13 16:52:42.418699+00:00,4436901.788933211,3085255.3160366043,3376320.236739557,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:22.418698+00:00,G02,14593180.306921368,-5117659.01636445,22057198.05748276,22790615.29514536,44.2,2024-04-13 16:52:43.418699+00:00,4436908.217404733,3085262.229981972,3376310.555737537,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:22.418698+00:00,G03,23172474.67616816,-12100996.12236966,4157361.34756798,24129942.01498579,46.7,2024-04-13 16:52:44.418699+00:00,4436907.219996792,3085257.7086574505,3376318.357207309,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:22.418698+00:00,G08,24947163.34290964,4725201.069772164,8395421.427506812,21179015.341743484,43.2,2024-04-13 16:52:45.418699+00:00,4436911.625994231,3085250.573312839,3376317.916331897,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:22.418698+00:00,G10,-1428732.929511982,17209190.407223888,20291985.65470673,22804133.45114576,40.6,2024-04-13 16:52:46.418699+00:00,4436909.170764993,3085252.973106739,3376326.949465223,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:22.418698+00:00,G21,15719079.398937466,1657367.860305056,21895047.350778345,21731746.62691532,38.8,2024-04-13 16:52:47.418699+00:00,4436922.024359663,3085245.932243527,3376331.543468068,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:22.418698+00:00,G27,23133658.602184948,13296970.843395935,-2736910.9216327523,22163436.485754948,43.5,2024-04-13 16:52:48.418699+00:00,4436929.292355765,3085265.7917874027,3376333.441900861,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:22.418698+00:00,G28,5189843.71598544,25782209.496133786,-3741595.512444453,23798776.32044644,33.2,2024-04-13 16:52:49.418699+00:00,4436929.292355765,3085265.7917874027,3376333.441900861,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:22.418698+00:00,G32,7998230.517783548,17925514.160998203,18195453.280214105,21272535.20165962,41.1,2024-04-13 16:52:50.418699+00:00,4436929.292355765,3085265.7917874027,3376333.441900861,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:23.418698+00:00,G02,14593618.420360496,-5115008.573093904,22057557.524976943,22790132.9381693,38.5,2024-04-13 16:52:51.418699+00:00,4436907.51344855,3085272.387115533,3376325.3166247974,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:23.418698+00:00,G03,23172139.13219523,-12100512.325341228,4160537.4096262,24129465.66531536,37.5,2024-04-13 16:52:52.418699+00:00,4436900.611758092,3085260.92460055,3376314.3923572297,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:23.418698+00:00,G08,24948035.36732004,4725868.727522488,8392533.454994256,21179215.921499003,46.3,2024-04-13 16:52:53.418699+00:00,4436902.339683568,3085257.1592602846,3376317.25734774,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:23.418698+00:00,G10,-1430892.3138336148,17210519.768154975,20290661.842117906,22804512.08467514,41.2,2024-04-13 16:52:54.418699+00:00,4436913.197759097,3085291.6648553587,3376327.4308191286,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:23.418698+00:00,G21,15719503.99376461,1659996.3464529663,21894632.22452363,21731431.82451014,41.7,2024-04-13 16:52:55.418699+00:00,4436901.764621097,3085269.11197454,3376319.9451587177,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:23.418698+00:00,G27,23133278.0161874,13297049.176765537,-2740037.4566423907,22164004.87356552,40.6,2024-04-13 16:52:56.418699+00:00,4436918.895893818,3085296.25705091,3376324.2708366085,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:23.418698+00:00,G28,5189616.887390344,25782707.54009093,-3738465.596671429,23798305.92784408,31.9,2024-04-13 16:52:57.418699+00:00,4436909.87726046,3085286.021749656,3376329.3167415224,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:23.418698+00:00,G32,7996131.871120844,17924662.335009824,18197215.62315668,21272808.92563876,43.6,2024-04-13 16:52:58.418699+00:00,4436891.258673538,3085257.967755645,3376315.450340618,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:24.418698+00:00,G02,14594056.70042642,-5112358.116777903,22057916.54270421,22789664.36686526,42.4,2024-04-13 16:52:59.418699+00:00,4436898.253549594,3085273.3309480166,3376324.0560494037,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:24.418698+00:00,G03,23171803.28400652,-12100028.283656344,4163713.3820358217,24129009.383395333,34.6,2024-04-13 16:53:00.418699+00:00,4436897.19722762,3085272.7461044258,3376323.723345165,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:24.418698+00:00,G08,24948907.101785235,4726536.184748864,8389645.307524936,21179415.59384319,46.4,2024-04-13 16:53:01.418699+00:00,4436898.086240957,3085279.47016246,3376324.119984626,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:24.418698+00:00,G10,-1433051.4816562785,17211849.17288594,20289337.602029435,22804902.09574649,39.2,2024-04-13 16:53:02.418699+00:00,4436887.936007574,3085273.27899235,3376319.88037049,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:24.418698+00:00,G21,15719928.737415023,1662624.745960733,21894216.65509382,21731109.867515687,40.2,2024-04-13 16:53:03.418699+00:00,4436890.727258558,3085280.230809225,3376326.768092836,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:24.418698+00:00,G27,23132897.086760703,13297127.36170024,-2743163.9350453992,22164572.66806868,39.8,2024-04-13 16:53:04.418699+00:00,4436905.6199176805,3085297.400814516,3376341.191287817,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:24.418698+00:00,G28,5189390.048602195,25783205.20600948,-3735335.600911922,23797790.583480813,34.0,2024-04-13 16:53:05.418699+00:00,4436905.6199176805,3085297.400814516,3376341.191287817,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:24.418698+00:00,G32,7994032.976562597,17923810.53784476,18198977.587756924,21273085.93025883,43.3,2024-04-13 16:53:06.418699+00:00,4436901.98527636,3085290.587694751,3376332.440708028,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:25.418698+00:00,G02,14594495.14713946,-5109707.647335386,22058275.11067841,22789193.108227685,45.0,2024-04-13 16:53:07.418699+00:00,4436879.530156669,3085273.138487167,3376314.47355367,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:25.418698+00:00,G03,23171467.13158768,-12099543.997199925,4166889.265242708,24128524.62271995,37.7,2024-04-13 16:53:08.418699+00:00,4436887.895654492,3085282.9659900675,3376325.9464532705,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:25.418698+00:00,G08,24949778.546249963,4727203.441472884,8386756.985205627,21179619.140135724,49.0,2024-04-13 16:53:09.418699+00:00,4436901.453063384,3085285.3258095,3376335.058248112,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:25.418698+00:00,G10,-1435210.4330321224,17213178.62141989,20288012.93441088,22805290.64099955,40.2,2024-04-13 16:53:10.418699+00:00,4436886.205606287,3085282.3640343263,3376321.393444604,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:25.418698+00:00,G21,15720353.629839228,1665253.0585631393,21893800.642533194,21730804.069422863,39.9,2024-04-13 16:53:11.418699+00:00,4436883.385043195,3085281.308285416,3376320.0326747163,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:25.418698+00:00,G27,23132515.813887764,13297205.398250192,-2746290.356802147,22165137.49603483,36.6,2024-04-13 16:53:12.418699+00:00,4436886.6318005845,3085286.990084679,3376325.727805955,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:25.418698+00:00,G28,5189163.199646102,25783702.49371559,-3732205.526284102,23797331.010013446,31.7,2024-04-13 16:53:13.418699+00:00,4436879.306434552,3085282.9639028152,3376318.7574137687,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:25.418698+00:00,G32,7991933.834076067,17922958.769524448,18200739.1740363,21273356.33869659,44.7,2024-04-13 16:53:14.418699+00:00,4436879.306434552,3085282.9639028152,3376318.7574137687,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:26.418698+00:00,G02,14594933.76050424,-5107057.164780322,22058633.22890047,22788713.43858516,43.8,2024-04-13 16:53:15.418699+00:00,4436879.306434552,3085282.9639028152,3376318.7574137687,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:26.418698+00:00,G03,23171130.675016988,-12099059.465989567,4170065.058819416,24128045.271612074,37.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:26.418698+00:00,G08,24950649.7006902,4727870.497739821,8383868.488039859,21179820.627302565,48.4,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:26.418698+00:00,G10,-1437369.167884117,17214508.11368045,20286687.83931089,22805682.780997463,43.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:26.418698+00:00,G21,15720778.671060232,1667881.2844437745,21893384.186815087,21730486.57968415,44.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:26.418698+00:00,G27,23132134.19757532,13297283.286460966,-2749416.721676796,22165715.79556908,40.8,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:26.418698+00:00,G28,7989834.443834531,17922107.03015347,18202500.381843805,21273639.625395045,42.3,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:27.418698+00:00,G02,14595372.54048584,-5104406.669365488,22058990.897339106,22788246.647203326,41.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:27.418698+00:00,G03,23170793.9143426,-12098574.689999163,4173240.762624696,24127578.20545748,33.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:27.418698+00:00,G08,24951520.565052643,4728537.353572721,8380979.816128008,21180024.173595097,46.8,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:27.418698+00:00,G10,-1439527.6862238264,17215837.64964575,20285362.316723827,22806071.29135009,41.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:27.418698+00:00,G21,15721203.861041993,1670509.423420729,21892967.287970632,21730171.218872003,40.8,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:27.418698+00:00,G27,23131752.23776832,13297361.026390724,-2752543.0299394336,22166275.49317121,43.7,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:27.418698+00:00,G28,5188709.4708671365,25784695.93480609,-3725945.138541714,23796373.43769925,30.8,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:27.418698+00:00,G32,7987734.805637658,17921255.319685224,18204261.211341515,21273901.971832216,42.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:28.418698+00:00,G02,14595811.48711332,-5101756.160957015,22059348.1160152,22787770.29310217,39.9,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:28.418698+00:00,G03,23170456.849590387,-12098089.669171816,4176416.37672357,24127110.82519897,37.5,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:28.418698+00:00,G08,24952391.13930621,4729204.009011796,8378090.969496796,21180226.25406934,48.3,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:28.418698+00:00,G10,-1441685.987986629,17217167.229247056,20284036.36669077,22806459.52249923,41.7,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:28.418698+00:00,G21,15721629.199780433,1673137.4755103332,21892549.94599962,21729849.22697712,40.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:28.418698+00:00,G27,23131369.934488542,13297438.618082011,-2755669.281231204,22166844.823293537,46.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:28.418698+00:00,G28,7985634.919798804,17920403.638281114,18206021.662261,21274182.850400623,43.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:29.418698+00:00,G02,14596250.600361848,-5099105.639746418,22059704.8849058,22787298.72036068,39.0,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:29.418698+00:00,G03,23170119.48078393,-12097604.403446054,4179591.901206224,24126628.15854972,35.7,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:29.418698+00:00,G08,24953261.42339673,4729870.464079438,8375201.948249681,21180431.3010806,40.3,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:29.418698+00:00,G10,-1443844.073119278,17218496.852422517,20282709.989245925,22806849.2543671,37.8,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:29.418698+00:00,G21,15722054.687229669,1675765.4404700692,21892132.16094291,21729541.33485816,39.3,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:29.418698+00:00,G27,23130987.28770797,13297516.061587442,-2758795.4756012703,22167412.897000182,43.5,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:29.418698+00:00,G28,7983534.786153723,17919551.985909,18207781.73473421,21274453.572942305,39.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:30.418698+00:00,G02,14596689.880261444,-5096455.105594215,22060061.20403247,22786808.859790992,37.7,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:30.418698+00:00,G03,24954131.4173367,4730536.718849025,8372312.752268719,21180620.78249763,36.4,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:30.418698+00:00,G08,-1446001.9416568512,17219826.519164845,20281383.18436909,22807229.98192261,39.1,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:30.418698+00:00,G10,15722480.323413152,1678393.3184863157,21891713.932773247,21729219.37786372,39.9,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:30.418698+00:00,G21,23130604.29742605,13297593.356954068,-2761921.612874596,22167990.324023545,38.7,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:30.418698+00:00,G27,7981434.40479753,17918700.36264194,18209541.42867558,21274722.480661344,37.9,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:31.418698+00:00,G02,14597129.326738024,-5093804.558988905,22060417.073332384,22786348.66459146,37.1,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:31.418698+00:00,G03,23169443.83126449,-12096633.137288598,4185942.6801534016,24125701.52983417,37.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:31.418698+00:00,G08,24955001.12096046,4731202.773257671,8369423.3820277,21180837.556055207,40.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:31.418698+00:00,G10,-1448159.59337316,17221156.22930552,20280055.952200927,22807627.531488024,41.4,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:31.418698+00:00,G21,15722906.108273612,1681021.10924653,21891295.261542708,21728912.07905216,39.9,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:31.418698+00:00,G27,23130220.963607408,13297670.504236083,-2765047.693159656,22168560.52665676,33.9,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:31.418698+00:00,G28,5187801.8885232285,25786678.279246874,-3713423.41267625,23794467.64638757,31.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:31.418698+00:00,G32,7979333.775853273,17917848.768564284,18211300.74397628,21275001.893411465,40.7,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:32.418698+00:00,G02,14597568.939839924,-5091153.999680141,22060772.492842074,22785882.50141747,41.1,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:32.418698+00:00,G03,23169105.550590813,-12096147.13672382,4189117.934868869,24125220.957211044,42.0,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:32.418698+00:00,G08,24955870.53433829,4731868.627422792,8366533.837216986,21181043.196373872,39.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:32.418698+00:00,G10,-1450317.0284071164,17222485.982901327,20278728.2926573,22808016.94925197,41.4,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:32.418698+00:00,G21,15723332.04182637,1683648.81288696,21890876.147231966,21728596.9974435,43.0,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:32.418698+00:00,G27,23129837.28625063,13297747.50348073,-2768173.7162887054,22169133.416623503,34.7,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:32.418698+00:00,G28,5187574.966632734,25787172.9199716,-3710292.783507704,23793984.096321028,31.9,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:32.418698+00:00,G32,7977232.899313463,17916997.20370742,18213059.680636857,21275285.49421384,40.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:33.418698+00:00,G02,14598008.719563011,-5088503.42773444,22061127.46255538,22785410.614572056,38.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:33.418698+00:00,G03,23168766.96605221,-12095660.89115301,4192293.0994308377,24124749.98220768,45.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:33.418698+00:00,G08,24956739.65740863,4732534.281361312,8363644.117964583,21181244.68354071,41.4,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:33.418698+00:00,G10,-1452474.2464722423,17223815.779746413,20277400.205916207,22808432.472541656,37.0,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:33.418698+00:00,G21,15723758.12401828,1686276.429121215,21890456.589889083,21728299.889559105,37.5,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:33.418698+00:00,G27,23129453.265345115,13297824.35473711,-2771299.682168966,22169711.71615775,34.1,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:33.418698+00:00,G28,5187348.034137806,25787667.18248414,-3707162.075677322,23793525.08126064,34.8,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:33.418698+00:00,G32,7975131.775128948,17916145.66808571,18214818.238692857,21275560.998115186,43.3,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:34.418698+00:00,G02,14598448.665876046,-5085852.843381293,22061481.98244444,22784951.640887767,38.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:34.418698+00:00,G03,23168428.077678,-12095174.400524184,4195468.173872184,24124279.04210475,44.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:34.418698+00:00,G08,24957608.4900774,4733199.735065128,8360754.224506811,21181460.235583045,43.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:34.418698+00:00,G10,-1454631.248002789,17225145.620079592,20276071.691711623,22808808.104633592,36.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:34.418698+00:00,G21,15724184.354888173,1688903.958229954,21890036.58947156,21727981.806513,38.0,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:34.418698+00:00,G27,23129068.90085827,13297901.058058849,-2774425.5908863503,22170281.011379644,36.1,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:34.418698+00:00,G28,5187121.090956601,25788161.06684457,-3704031.2888299953,23793050.22140253,37.5,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:34.418698+00:00,G32,7973030.4034289215,17915294.161785945,18216576.418030366,21275841.59748011,41.3,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:35.418698+00:00,G02,14598888.778811231,-5083202.246467784,22061836.05253253,22784480.9755576,38.2,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:35.418698+00:00,G03,23168088.88551704,-12094687.664812176,4198643.158046126,24123815.53579458,46.8,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:35.418698+00:00,G08,24958477.032373726,4733864.988620086,8357864.156670595,21181665.59669822,47.9,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:35.418698+00:00,G10,-1456788.0324104726,17226475.50350912,20274742.750407346,22809219.998277985,34.9,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:35.418698+00:00,G21,15724610.734396478,1691531.4000107688,21889616.14601406,21727658.94210722,35.6,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:35.418698+00:00,G27,23128684.1927849,13297977.613493891,-2777551.442304384,22170848.2125754,44.0,,,,,32.16883801798835,34.81368018897203,46.920619879849255
2024-04-13 16:52:35.418698+00:00,G28,5186894.137053337,25788654.57301156,-3700900.423253884,23792580.73621148,43.3,,,,,32.16883801798835,34.81368018897203,46.920619879849255
